6054860.7300313,3028457.10820113,-959460.247427503,-4642755.75372006,-6852009.11235108,-6885797.99179353,-4733394.66156524,-1078171.97085849,2919362.70259672,5990020.34520863,7158888.85167811,4369092.62042953,1294146.00480013,-2191682.82335459,-4981667.84078507,-6190008.51754925,-5433065.22650174,-2951162.11424443,467714.117370429,3738094.42143021,5821656.15879895,6056883.19960584,1785492.33777628,-188425.315885594,-2102519.26310345,-3349078.19997719,-3532328.47181396,-2594089.41209013,-832245.292987605,1193830.82627424,2840874.09339955,3585959.90852766,3192528.7898802,-407324.830182816,-445470.842626069,-342183.01008211,-130254.489586698,123028.911018247,337251.501655644,444399.123422617,410453.163477068,246191.224251019,3765.31082933925,-239856.062176241,-1250569.15241514,773444.112839601,2551894.33716273,3520136.14026046,3370759.59091893,2151190.68810982,248633.941412916,-1732862.32491911,-3164187.04690942,-3590904.73858332,-2877535.54787747,-571281.873025912,2859330.11159794,5382124.9888506,6196133.21042116,5042912.91746821,2288603.40473911,-1192321.51849572,-4294692.78414944,-6033529.43568487,-5856763.12227221,-3820515.89944887
239856.062176242,407324.830182816,445470.842626069,342183.01008211,130254.489586697,-123028.911018247,-337251.501655645,-444399.123422617,-410453.163477068,-246191.224251019,-3765.31082933881,2877535.54787747,1250569.15241514,-773444.112839602,-2551894.33716273,-3520136.14026046,-3370759.59091893,-2151190.68810982,-248633.941412916,1732862.32491911,3164187.04690942,3590904.73858332,3820515.89944887,571281.873025911,-2859330.11159794,-5382124.9888506,-6196133.21042116,-5042912.91746821,-2288603.40473911,1192321.51849572,4294692.78414944,6033529.43568487,5856763.1222722,3028457.10820113,-959460.247427503,-4642755.75372006,-6852009.11235108,-6885797.99179353,-4733394.66156524,-1078171.97085849,2919362.70259672,5990020.34520863,7158888.85167811,6054860.7300313,1294146.00480013,-2191682.82335459,-4981667.84078507,-6190008.51754925,-5433065.22650174,-2951162.11424443,467714.117370429,3738094.4214302,5821656.15879895,6056883.19960584,4369092.62042953,-188425.315885593,-2102519.26310345,-3349078.19997719,-3532328.47181396,-2594089.41209013,-832245.292987604,1193830.82627424,2840874.09339955,3585959.90852766,3192528.7898802,1785492.33777628
3812402.93633321,6474242.77936058,7080556.28475449,5438843.1985589,2070335.82585054,-1955488.54327144,-5360459.11672654,-7063521.79581519,-6523966.21319262,-3913097.45402391,-59847.9018280173,4887136.62428316,6929253.09487881,6771380.66761323,4463642.72266998,738729.751871389,-3220724.69553136,-6157621.80865616,-7139517.50520929,-5854666.83927859,-2711000.81897607,1293388.80633491,5785236.46132123,7133822.14955527,6217469.71048418,3327114.56887608,-619575.940081992,-4369555.46577843,-6732232.00489381,-6957472.4501337,-4973764.55160737,-1410921.55088669,2599879.07314521,6474242.77936058,7080556.28475449,5438843.1985589,2070335.82585054,-1955488.54327144,-5360459.11672654,-7063521.79581519,-6523966.21319262,-3913097.45402391,-59847.9018280173,3812402.93633321,6929253.09487881,6771380.66761323,4463642.72266998,738729.751871389,-3220724.69553136,-6157621.80865616,-7139517.50520929,-5854666.83927859,-2711000.81897607,1293388.8063349,4887136.62428316,7133822.14955527,6217469.71048418,3327114.56887608,-619575.940081992,-4369555.46577843,-6732232.00489381,-6957472.4501337,-4973764.55160737,-1410921.55088668,2599879.07314521,5785236.46132123
